2008001;2;4;7;9;14;29;3
2008002;3;4;18;22;25;29;9
2008003;6;8;11;13;17;19;12
2008004;4;8;22;23;27;29;8
2008005;3;5;15;22;24;25;15
2008006;1;14;16;18;22;27;14
2008007;1;13;17;22;23;30;11
2008008;2;15;16;23;26;27;7
2008009;9;21;29;30;31;32;16
2008010;3;8;11;17;21;27;9
2008011;2;14;17;21;30;32;3
2008012;3;4;5;16;20;30;13
2008013;2;8;15;16;22;28;10
2008014;3;9;11;17;21;31;14
2008015;6;8;11;16;29;33;3
2008016;3;12;14;21;29;33;13
2008017;2;5;7;17;20;22;2
2008018;2;5;6;23;26;33;13
2008019;2;9;11;17;27;31;5
2008020;3;10;13;15;28;30;3
2008021;9;12;19;20;26;28;15
2008022;12;18;20;24;28;32;5
2008023;8;16;18;25;26;32;2
2008024;11;20;21;26;28;30;13
2008025;8;16;17;18;19;21;14
2008026;5;17;19;27;29;32;3
2008027;15;18;19;23;24;26;13
2008028;1;13;21;26;29;32;10
2008029;1;9;14;22;29;32;12
2008030;6;15;18;19;20;28;11
2008031;3;6;11;15;21;31;13
2008032;5;14;16;21;23;28;13
2008033;12;17;18;30;31;33;4
2008034;3;5;9;11;21;29;9
2008035;7;11;14;17;18;29;16
2008036;2;6;13;18;23;28;16
2008037;1;12;22;24;28;31;6
2008038;3;9;10;11;15;19;13
2008039;1;7;10;13;22;29;1
2008040;6;13;22;25;27;28;9
2008041;8;11;20;22;23;27;4
2008042;3;4;9;11;12;24;1
2008043;3;10;16;22;27;33;14
2008044;5;7;9;20;26;29;9
2008045;1;10;13;21;29;32;4
2008046;15;16;18;24;28;33;15
2008047;9;12;13;14;20;22;10
2008048;11;18;21;27;30;32;1
2008049;3;10;12;13;19;25;4
2008050;1;11;19;24;26;27;3
2008051;1;4;8;10;13;33;11
2008052;2;10;17;23;29;31;10
2008053;6;12;19;20;21;27;4
2008054;2;6;16;17;20;25;7
2008055;11;16;19;23;26;31;4
2008056;8;13;22;23;25;30;7
2008057;19;20;21;26;28;30;8
2008058;1;12;21;27;29;31;11
2008059;2;6;15;29;31;32;16
2008060;6;7;8;17;30;32;3
2008061;1;2;5;12;26;31;6
2008062;6;8;13;17;24;27;15
2008063;5;9;11;14;16;17;15
2008064;1;2;7;9;12;18;12
2008065;5;13;15;19;30;31;5
2008066;7;12;21;22;29;30;8
2008067;10;11;15;19;26;33;13
2008068;5;7;17;23;27;29;7
2008069;5;8;17;20;26;30;10
2008070;5;6;12;15;18;33;13
2008071;1;6;21;26;27;28;9
2008072;1;5;10;18;22;30;9
2008073;1;9;13;22;28;33;8
2008074;1;11;15;19;20;24;9
2008075;1;8;14;18;22;30;3
2008076;2;5;7;11;13;18;11
2008077;4;12;22;26;30;33;9
2008078;6;13;16;26;30;33;1
2008079;3;4;5;10;20;32;9
2008080;4;14;22;25;29;32;14
2008081;2;12;13;18;25;31;4
2008082;4;8;10;12;21;26;9
2008083;7;8;9;18;29;32;9
2008084;4;7;13;20;29;30;16
2008085;1;4;12;20;24;29;15
2008086;4;5;10;26;27;30;12
2008087;1;7;26;29;30;31;6
2008088;1;6;8;16;17;23;5
2008089;3;6;11;16;22;27;11
2008090;2;7;14;18;19;24;1
2008091;3;12;14;23;31;32;10
2008092;1;3;18;27;28;30;5
2008093;4;10;12;16;26;28;7
2008094;1;4;15;16;23;28;14
2008095;3;8;14;21;28;29;3
2008096;6;8;12;24;27;31;14
2008097;3;6;8;9;16;17;13
2008098;6;7;10;11;15;30;1
2008099;10;15;16;22;23;24;7
2008100;8;14;17;21;27;28;14
2008101;9;17;21;26;28;30;4
2008102;3;7;12;21;25;32;5
2008103;1;12;16;18;22;33;4
2008104;3;6;8;17;24;31;1
2008105;5;17;19;27;28;32;2
2008106;14;19;25;27;29;30;15
2008107;6;13;18;22;27;32;4
2008108;9;10;15;17;23;30;12
2008109;4;7;9;16;21;28;10
2008110;10;16;22;23;29;31;2
2008111;17;18;21;25;31;32;6
2008112;5;13;14;19;22;23;6
2008113;6;9;10;12;17;22;9
2008114;4;9;20;24;25;31;14
2008115;2;12;13;14;17;18;6
2008116;3;7;21;22;24;29;14
2008117;3;5;7;10;14;33;7
2008118;4;9;16;27;31;33;1
2008119;5;7;9;15;24;29;7
2008120;10;11;22;24;26;33;2
2008121;2;22;23;27;31;32;6
2008122;2;8;11;14;19;26;15
2008123;10;11;15;16;25;29;2
2008124;1;7;10;13;21;22;3
2008125;10;11;12;15;26;29;9
2008126;4;11;12;14;20;30;13
2008127;5;8;19;22;27;30;13
2008128;1;5;19;20;27;33;5
2008129;1;3;18;24;25;32;15
2008130;1;12;18;28;30;32;6
2008131;2;12;15;18;22;32;8
2008132;9;13;16;25;27;33;8
2008133;8;11;16;19;24;26;11
2008134;10;15;19;20;28;32;2
2008135;5;14;15;16;19;21;15
2008136;5;9;10;12;18;28;2
2008137;1;4;24;28;29;33;9
2008138;7;14;19;23;25;32;4
2008139;8;9;19;23;25;26;7
2008140;7;14;16;29;30;31;14
2008141;3;13;20;25;29;33;15
2008142;5;6;10;13;17;28;15
2008143;12;17;18;19;26;27;6
2008144;2;5;10;27;29;33;15
2008145;7;13;18;22;26;29;2
2008146;7;8;17;19;31;32;10
2008147;7;8;14;22;26;33;2
2008148;3;5;9;22;26;28;9
2008149;10;14;22;28;29;33;2
2008150;4;19;22;24;29;32;2
2008151;6;8;10;14;17;19;6
2008152;1;4;6;22;26;30;8
2008153;1;4;18;21;24;30;16
2008154;2;5;7;21;22;26;8
